EP ID,SMILES,Es-Ea (eV),LUMO_sol (eV),HOMO_sol (eV),Dielectric constant of solvents
ep-71571,CCC(CC)OCOC,0.6040250395849696,7.868986868,-7.937015318,1.8842
ep-125856,CCCC(C)OCOC,0.9344050494700431,7.7710259,-7.859734999,15.9062
ep-134523,CCOCOC(C)CC,0.6065642452945368,7.759325007,-7.865449389,5.052
ep-85392,COCOC(C)COC,0.1958545834674863,7.722589644,-7.805040125,5.6269
ep-134557,CC(C)OCOC(C)C,0.5695957322653935,7.817285246,-7.840687033,12.9355
ep-134562,CCCOCOC(C)C,0.6235761183944577,7.690480216,-7.888034834,26.4269
ep-134570,COCOCOC(C)C,0.3274056307981905,7.560954047,-8.003683199,24.4181
ep-71310,CCC(OC)C(C)(C)C,0.9519250685500545,8.215931963,-7.680956233,2.3794
ep-101145,CCC(C)(C)C(C)OC,0.8668312656174795,8.195523428,-7.642316073,2.7026
ep-71313,COC(C(C)C)C(C)C,0.9943163743527675,8.270354723,-7.700548426,1.9313
ep-71318,CCC(C)C(CC)OC,0.9693700654319602,8.247497164,-7.65782656,2.2553
ep-71330,CCCC(OC)C(C)C,0.9722505258611688,8.207224322,-7.655921763,2.7962
ep-85346,COCC(OC)C(C)C,0.9604590276810763,8.286953665,-7.62136331,3.6272
ep-101263,COC(C)C(C)C(C)C,0.9731688880516196,8.15769961,-7.634152659,2.6734
ep-73321,CCC(CC)C(C)OC,0.841364951887311,8.239605864,-7.679051436,2.183
ep-101274,CCCC(C)C(C)OC,0.9751332941975642,8.248857733,-7.670888022,2.217
ep-101320,COCC(C)C(C)OC,0.930048675582959,8.149264082,-7.658098673,5.7462
ep-84611,CCC(OC)C(C)OC,0.9843134750024893,8.276885455,-7.767216307,6.427
ep-71464,CCC(CC(C)C)OC,0.9007841058515285,8.1713053,-7.649391032,2.6921
ep-71475,CCCC(CCC)OC,0.9805140330999845,8.227360743,-7.67360916,2.5964
ep-71480,CCCCC(CC)OC,0.9718387830978346,8.253483668,-7.680684119,2.1383
ep-71504,CCC(CCOC)OC,0.2700387221751466,8.211306029,-7.590070223,8.1309
ep-85352,CCCC(COC)OC,0.9441384241649621,8.276069113,-7.650751601,5.0357
ep-85250,CCOCC(CC)OC,0.4642818058361464,8.2994709,-7.682861029,3.4659
ep-95836,COC(C)CC(C)(C)C,0.8865404349638553,8.1555227,-7.651840056,2.3904
ep-96093,CCC(C)CC(C)OC,0.88494577231995,8.158788065,-7.674153388,2.4035
ep-122080,COC(C)CC(C)OC,0.8944718405472948,8.184638876,-7.672792819,20.4515
ep-97675,COC(C)CCC(C)C,0.9385316931724138,8.239061636,-7.679867777,2.465
ep-98231,CCCCCC(C)OC,0.842707486170467,8.22355115,-7.672520705,2.6357
ep-125392,COCCCC(C)OC,0.8863077825003062,8.206680094,-7.676330298,26.2859
ep-122089,CCOCCC(C)OC,0.8718721809475686,8.144638148,-7.680684119,160.8139
ep-84791,COC(C)C(OC)OC,0.4247507382273026,8.128583434,-7.865449389,10.6334
ep-122150,COCC(COC)OC,0.3754072784474003,8.330763987,-7.680684119,19.2901
ep-85255,CCCOCC(C)OC,0.933275848483289,8.32096789,-7.70871184,7.2617
ep-85302,COCOCC(C)OC,0.06710547496653652,8.005315882,-7.676058184,3.6129
ep-133725,CCOC(C)(OC)OC,0.5452900522360806,8.080691405,-8.007220679,4.0088
ep-91575,CCC(OC)(OC)OC,0.8260132839749506,7.985179461,-7.996064013,2.7306
ep-92297,COC(C)OC(C)OC,0.6460647049820838,7.835516871,-7.956607512,28.4322
ep-91820,CCOC(OC)C(C)C,0.702701088523285,8.308722769,-7.883681014,7.5177
ep-91887,CCCOC(CC)OC,0.578862764206945,8.214027167,-7.923137515,3.4096
ep-91881,CCCC(OC)OCC,0.6835932386857391,7.997424582,-7.884225241,10.399
ep-91892,CCOC(CC)OCC,0.5613461217298736,8.193346518,-7.876333941,5.9139
ep-85845,CCOC(COC)OC,0.2282309917995029,8.076881812,-7.762590373,5.7946
ep-101473,COC(C)OCC(C)C,0.9836641067046425,8.203958956,-7.947083529,7.6487
ep-134736,CCCOC(C)OCC,0.6217071403446113,8.168856276,-7.897830931,71.5496
ep-125810,CCCCOC(C)OC,0.6535271351901082,8.190897494,-7.954702715,37.8374
ep-86709,COCCOC(C)OC,0.7001966610729927,7.943818163,-7.882048331,21.92
ep-133726,CCOC(C)OCOC,0.3838837555010606,7.452108527,-7.914429873,30.8735
ep-91924,CCC(OC)OCOC,0.29443698748695457,7.438774951,-7.958784422,3.6488
ep-133728,CCOCOC(C)OC,0.3643630076153057,7.66571786,-7.974294909,49.7265
ep-91818,COC(OC)C(C)(C)C,0.7151605812935974,8.184094649,-7.900824183,8.3216
ep-91826,CCC(C)C(OC)OC,0.6578223739702509,8.141644896,-7.917967352,5.7481
ep-91983,COC(CC(C)C)OC,0.6235139273849062,8.032255148,-7.961777674,4.6523
ep-91988,CCCCC(OC)OC,0.7011070673387976,8.164230341,-7.932661498,7.1069
ep-91999,COCCC(OC)OC,0.6723021799525299,7.984635233,-7.783271021,130.9502
ep-85746,CCOCC(OC)OC,0.404986207157926,8.034159945,-7.833884188,12.0759
ep-101237,CCCOCC(C)(C)C,0.9935384772074526,8.5558021,-7.677690867,2.6353
ep-101176,CCOCC(C)(C)CC,0.9760176903887862,8.566414538,-7.666806315,2.9214
ep-134411,CC(C)COCC(C)C,0.9789167104217649,8.582741366,-7.677418753,5.541
ep-125780,CCCOCC(C)CC,0.8868178201751327,8.556346327,-7.668166884,4.4846
ep-134413,CCCCOCC(C)C,0.9321518892392908,8.596347056,-7.694834036,7.9255
ep-86864,COCCOCC(C)C,1.0248435356337546,8.310355452,-7.83687744,5.8297
ep-125193,CCOCC(C)C(C)C,0.9035672178657411,8.524781126,-7.622179652,8.4136
ep-73336,CCOCC(CC)CC,0.9647774469531627,8.569135676,-7.665173632,3.2581
ep-125368,CCCC(C)COCC,0.9307144024947034,8.544101206,-7.656465991,6.9385
ep-122138,CCOCC(C)COC,0.8883194474526178,8.37892813,-7.673881274,41.598
ep-125232,CCCOCCC(C)C,0.8756672590807146,8.560700148,-7.686126395,4.4329
ep-134416,CCCCOCCCC,0.9317998084739485,8.543012751,-7.691296557,6.4507
ep-125400,CCCCCOCCC,0.929592935540104,8.497569746,-7.653472739,6.7861
ep-122182,CCCOCCCOC,0.8702511175966199,8.389540568,-7.711705092,214.8805
ep-86874,CCCCOCCOC,1.0059954109820854,8.304641062,-7.84476874,7.1004
ep-86868,CCCOCCOCC,0.22046259827121872,8.420833655,-7.674697615,4.7187
ep-95851,CCOCCC(C)(C)C,0.9778972186910154,8.46273918,-7.67578607,2.4943
ep-96120,CCOCCC(C)CC,0.9568170693375645,8.502195681,-7.655649649,2.8439
ep-97694,CCOCCCC(C)C,0.8970180380412066,8.453487311,-7.67578607,2.6719
ep-98253,CCCCCCOCC,0.9641130048576738,8.461378611,-7.623268107,3.766
ep-125464,CCOCCCCOC,0.9188312739878086,8.363961871,-7.742181838,13.5834
ep-122176,CCOCCCOCC,0.8808656178036998,8.441514304,-7.695650378,147.4446
ep-86886,COCCOCCOC,-0.17412740496600754,8.452670969,-7.708983954,5.1717
ep-86924,CCOCCOCOC,0.052505315149791176,7.985723689,-7.797420939,5.0764
ep-134686,CCCOC(OC)OC,0.7129552686454419,7.935110522,-8.14191701,14.4202
ep-135481,CCOC(OC)OCC,0.6836858542620614,7.889667517,-8.119875792,16.6335
ep-101247,COCOCC(C)(C)C,0.5063335618033447,8.147903513,-8.017561003,1.6145
ep-125866,CCC(C)COCOC,0.6586803282786495,7.981097754,-8.012935069,2.2871
ep-134716,CCOCOCC(C)C,0.6500948037963632,7.860279227,-7.919055808,19.2922
ep-125243,COCOCCC(C)C,0.6905228625890872,7.912252963,-7.962866129,12.7594
ep-134746,CCCCOCOCC,0.6357152104938704,7.964498812,-7.959872878,25.695
ep-125412,CCCCCOCOC,0.6886400802341398,7.943001822,-7.960689219,12.4558
ep-122197,COCCCOCOC,0.92042172531975,8.002050517,-7.818373702,130.577
ep-134761,CCCOCOCCC,0.6235185762101514,7.956063284,-7.949804667,2.6952
ep-134769,CCCOCOCOC,0.21510796444758418,7.828441912,-8.07035108,15.9771
ep-117696,CCOCOCCOC,0.42135470804490094,8.014567751,-7.800414191,23.2868
ep-135536,CCOCOCOCC,0.6869670596162103,7.686942736,-8.076881812,118.1483
ep-72819,COCC(C)(C)C(C)C,1.0221353728181946,8.454303652,-7.791434435,2.1391
ep-73326,CCC(C)(CC)COC,1.0007642110836787,8.467909342,-7.778372973,2.0029
ep-74362,CCCC(C)(C)COC,0.9983032220381424,8.462194952,-7.777012404,2.3386
ep-101193,COCC(C)(C)COC,1.0463752746156807,8.430901865,-7.812387198,3.4284
ep-95841,COCC(C)C(C)(C)C,0.92209581768793,8.399608778,-7.742726065,2.1508
ep-72901,CCC(COC)C(C)C,1.0150831956297004,8.416751948,-7.779461428,2.0902
ep-96098,CCC(C)C(C)COC,0.9797698991726985,8.370764716,-7.780821997,2.1083
ep-73330,CCCC(CC)COC,0.966340501927142,8.385730975,-7.778372973,1.949
ep-73493,CCC(COC)COC,0.9948291236206828,8.33457358,-7.743270293,4.5081
ep-97680,COCC(C)CC(C)C,0.9317597200071174,8.378111788,-7.794427687,2.0232
ep-98236,CCCCC(C)COC,0.9040338422061482,8.351172522,-7.792250777,1.9908
ep-125225,COCCC(C)COC,0.9021685905317848,8.381921381,-7.663268836,18.0699
ep-95845,CCC(C)(C)CCOC,0.9991512067473158,8.344913905,-7.755787528,2.9246
ep-96103,COCCC(C)C(C)C,0.9096517570313077,8.420833655,-7.802318987,2.1113
ep-96108,CCC(CC)CCOC,1.0210070295797302,8.399608778,-7.766944193,2.5555
ep-96114,CCCC(C)CCOC,1.0426500727159818,8.37321374,-7.722861758,2.6787
ep-97685,COCCCC(C)(C)C,1.0032463234405915,8.409404875,-7.784087363,1.961
ep-97688,CCC(C)CCCOC,1.0445241696572731,8.41403081,-7.774019152,2.413
ep-98242,COCCCCC(C)C,0.8310850186018702,8.35389366,-7.786264273,2.0531
ep-98247,CCCCCCCOC,1.0563425377498217,8.423826907,-7.728304034,2.5238
ep-98438,COCCCCCOC,0.9643738782902054,8.395527071,-7.741365496,7.9268
ep-133693,COC(OC)(OC)OC,0.6319510039477567,7.767488421,-8.279062365,1.4643
ep-133708,COCOC(OC)OC,0.40038598831613403,7.826265002,-8.119603678,16.1286
ep-133737,COCOCOCOC,0.5646487132384417,8.002594744,-8.07035108,16.5944
ep-244240,CC1(C)CCC(C)(C)O1,0.8020505103419977,8.133753596,-7.361494631,8.7793
ep-207024,CC1(C)COC(C)(C)O1,1.0068757374567032,7.783543135,-7.786808501,3.6527
ep-206745,CC1CC(C)C(C)(C)O1,0.8304576477753364,8.007764906,-7.409114546,6.6446
ep-157678,CCC1(C)CCC(C)O1,0.8294290365582907,7.937015318,-7.443400885,6.9179
ep-244241,CC1CCCC(C)(C)O1,0.8444538209762616,8.113617175,-7.536463805,6.7107
ep-244417,CC1COCC(C)(C)O1,0.8835391284423566,7.73592322,-7.830890936,1.1814
ep-206754,CC1CC(C)(C)OC1C,0.8371880439957569,7.906266459,-7.445305682,6.2455
ep-157711,CCC1CCC(C)(C)O1,0.8286575359633028,7.935110522,-7.43088365,6.8125
ep-251668,CC1OC(C)C(C)(C)O1,0.9676245212414719,7.674153388,-7.829258254,5.8044
ep-206965,CCC1(C)COC(C)O1,1.0277416517004316,7.674425501,-7.950893122,3.5451
ep-187821,CC1OCCC(C)(C)O1,0.8201560203620474,7.551430064,-7.905178004,17.6452
ep-207043,CCC1OCC(C)(C)O1,1.0321926030327235,7.682316802,-7.934022067,4.4066
ep-244300,COC1CCC(C)(C)O1,0.988952819330327,7.656465991,-7.755515414,3.548
ep-205009,CC1(C)CCOC1(C)C,0.8543855692893276,8.061643439,-7.504898604,5.4637
ep-154742,CC(C)C1(C)CCCO1,0.8441217927058731,7.728304034,-7.522313887,3.1891
ep-205622,CC1CCCOC1(C)C,0.8545483087850467,8.027901328,-7.540817626,7.2239
ep-251670,CC1OCCOC1(C)C,1.1680979798479263,7.62490079,-7.881504103,1.085
ep-154734,CCC1(C)OCCC1C,0.8393347524271845,7.750345252,-7.469795924,7.725
ep-157686,CCC1(CC)CCCO1,0.8408946982595876,7.734562651,-7.472517062,7.4626
ep-157683,CCC1(C)CCCCO1,0.8930075546694152,7.996336127,-7.549797381,5.2876
ep-157680,CCOC1(C)CCCC1,0.8865176768055684,8.468181456,-7.575648192,5.4307
ep-252851,CCC1(C)COCCO1,1.1520366301927543,7.469795924,-7.880415648,1.1704
ep-185868,CCOC1(C)CCOC1,0.9655462615726637,7.765855738,-7.74952891,4.858
ep-205619,CC1COC(C)(C)C1C,0.8563828044868964,7.834972643,-7.452924868,5.2009
ep-242869,CCC1(C)CC(C)CO1,0.8396802854884649,7.683949484,-7.482857386,7.5682
ep-244264,CC1CCC(C)(C)OC1,0.8737931555370992,7.985723689,-7.574559737,6.1214
ep-170226,CCC1CCOC1(C)C,0.8586000079164428,7.738916472,-7.452108527,5.1019
ep-242872,CCCC1(C)CCCO1,0.8508957394840432,7.686126395,-7.482585272,6.4424
ep-244247,CC1CCOC(C)(C)C1,0.8809648017869663,7.977288161,-7.567212664,5.3569
ep-244425,CC1COC(C)(C)CO1,1.1622346688076166,7.631159407,-7.818373702,1.3707
ep-154777,COC1CCOC1(C)C,0.8652974146170909,7.737555903,-7.605852824,13.2269
ep-253013,COCC1(C)CCCO1,0.8545828782041381,7.764223055,-7.646125666,40.7714
ep-205525,CC1(C)COC(C)(C)C1,0.8721097128901819,7.822999636,-7.544082991,5.0693
ep-171189,CCC1COC(C)(C)C1,0.8934065227621533,7.738916472,-7.486666979,3.2954
ep-196115,COC1COC(C)(C)C1,0.6151294964386915,7.697555174,-7.534831122,16.6217
ep-244458,COC1OCC(C)(C)O1,0.6899668773836423,7.096727904,-8.101372054,9.8644
ep-207135,CC1(C)OCOC1(C)C,1.0298856940686631,7.577552989,-7.997424582,4.2468
ep-166043,CC(C)C1(C)COCO1,0.9916317299349262,7.333194796,-8.00232263,6.6878
ep-166451,CC1COCOC1(C)C,0.9283458220362437,7.405304953,-7.917695239,12.14
ep-157819,CCC1(C)OCOC1C,1.0221691654627123,7.534014781,-7.86626573,4.1542
ep-157825,CCC1(CC)COCO1,1.0193642959587703,7.358773493,-8.030622466,4.3949
ep-156890,CCC1(C)CCOCO1,0.9842680728990831,7.493741938,-8.04885409,14.5615
ep-154776,CCC1OCOC1(C)C,0.9670777700725295,7.395236743,-7.868986868,8.2973
ep-196098,CCCC1(C)COCO1,0.9855127576716823,7.341630324,-7.969396861,6.1806
ep-244283,CC1CC(C)(C)OCO1,0.9124589678275653,7.262717322,-7.91279719,21.8332
ep-252321,COC1OCOC1(C)C,0.837074095971639,7.294282523,-8.088310591,25.7114
ep-186460,COCC1(C)COCO1,0.5425055201417113,7.543538764,-7.91062028,10.5722
ep-154738,COC1(C)CCCC1C,0.9542813521261424,7.979192957,-7.613199896,2.2213
ep-166273,COC1(C)COCC1C,0.6337241537602463,7.964226698,-7.60558071,8.0053
ep-156882,COC1(C)CCOC1C,0.503135675481359,8.028989783,-7.558777136,37.8065
ep-156775,CCC1(OC)CCCC1,0.8823980403872459,8.276885455,-7.59415193,7.2636
ep-156893,CCC1(OC)CCOC1,0.6629300424625235,7.740004927,-7.708167613,5.1526
ep-242868,COC1(C)CCC(C)C1,0.9402149913574387,8.270354723,-7.608573962,3.2593
ep-242871,COC1(C)CCCCC1,0.9092266319644422,7.957968081,-7.569661688,5.1325
ep-156892,COC1(C)CCOCC1,0.9069487611748106,7.925042311,-7.634424773,9.2992
ep-185830,COC1(C)COC(C)C1,0.9705372026726007,7.704358019,-7.670343794,10.5043
ep-196093,COC1(C)CCCOC1,0.4490791758222459,7.966403609,-7.640411276,19.1118
ep-252902,COC1(C)COCOC1,0.5547175624143259,7.893204997,-7.814019881,21.6221
ep-262273,CCC1(C)OCC(C)O1,1.0692680588101344,7.474421858,-7.917151011,2.8378
ep-267133,COC1(C)CCC(C)O1,1.0271402555043094,7.792795004,-7.741909724,2.7499
ep-187087,CC1CCOC(C)(C)O1,0.8861318215896095,7.612655669,-7.726671351,34.9935
ep-251676,CC1OC(C)(C)OC1C,1.0910639417818988,7.78816907,-7.956335398,2.1623
ep-255089,CCC1COC(C)(C)O1,1.0225175936235793,7.688031191,-7.86191191,2.6922
ep-253118,COC1(C)COC(C)O1,0.5548295311257632,7.564219412,-7.993614989,2.5222
ep-267194,CC1OCOC(C)(C)O1,0.9423834648256422,7.287207564,-8.052935797,29.1332
ep-254223,COC1COC(C)(C)O1,1.0316237898125822,7.477142996,-8.147903513,7.6631
ep-262285,CC(C)C1(C)OCCO1,1.063883596514707,7.53755226,-8.029261897,2.5498
ep-152298,CCC1(CC)OCCO1,1.0794867487008182,7.492381369,-7.961233447,2.6763
ep-259434,COC1(C)OCCC1C,1.1332960156223073,7.865449389,-7.847489878,1.3556
ep-152292,CCC1(OC)CCCO1,0.46568839055191824,7.696738833,-7.723133872,3.4121
ep-259436,COC1(C)CCCCO1,1.1138023665305339,8.033343604,-7.908987597,1.5098
ep-188241,CCC1(C)OCCCO1,0.9665936227009315,7.810754515,-7.969396861,7.7601
ep-267136,CCOC1(C)CCCO1,0.8883724267912161,7.919872149,-7.773474925,33.6482
ep-262301,CCCC1(C)OCCO1,1.0992666485193947,7.536463805,-8.026268645,2.5368
ep-253122,COC1(C)COCCO1,0.5402967125457665,7.708167613,-7.939192229,3.9046
ep-253226,CCOC1(C)COCO1,0.6758345341958534,7.674153388,-7.978920844,8.6432
ep-253225,COCC1(C)OCCO1,0.47356813377781526,7.696194605,-7.85266004,4.1434
ep-207073,COC1(C)CC(C)CO1,0.42388708947206966,7.684493712,-7.738372244,1.5485
ep-187451,CC1COC(C)(C)OC1,0.9336674551434027,7.870075324,-7.953886374,15.4495
ep-251559,COC1(C)OCOC1C,1.0296444989325633,7.624356562,-8.11688254,9.3777
ep-253204,CCC1(OC)COCO1,1.0623651013818565,7.601499003,-8.148175627,6.8036
ep-185965,COC1(C)CCOCO1,0.4457176610368041,7.646669894,-7.960961333,3.4996
ep-267257,CCC1(C)OCOCO1,1.0179300851944655,7.110877822,-8.138923758,23.9153
ep-152295,COC1(OC)CCCC1,1.1234517501449472,8.024908076,-7.935110522,1.4695
ep-253224,COC1(OC)CCOC1,0.9342469615183087,7.705446475,-7.765311511,8.7226
ep-205064,CC1CC(C)(C)C(C)O1,0.8428912171573991,8.139740099,-7.484762183,7.859
ep-155023,CC1CCC(C(C)C)O1,0.8158138007553857,8.159604407,-7.484490069,17.3003
ep-205680,CC1CCC(C)C(C)O1,0.9351868930654472,8.440425848,-7.642316073,2.2033
ep-251678,CC1COC(C)C(C)O1,1.1067114985014228,7.877150282,-7.822183295,1.5815
ep-155017,CCC1OC(C)CC1C,0.8592251529956787,8.172665869,-7.481768931,3.3324
ep-156605,CCC1CCCC(C)O1,0.9373320625670655,8.422194224,-7.622179652,2.3149
ep-157712,CC(C)OC1CCCC1,0.8667572802941457,8.521787875,-7.579457785,12.1909
ep-253710,CCC1COCC(C)O1,1.079994314267246,7.960961333,-7.865993617,1.4728
ep-186754,CC(C)OC1CCOC1,0.5661765992709662,7.957968081,-7.650207373,21.8684
ep-205675,CC1OC(C)C(C)C1C,0.8422495741958616,8.228177084,-7.505987059,7.8872
ep-156599,CCC1CC(C)C(C)O1,0.8514954064241242,8.066813601,-7.485034297,4.7156
ep-157757,CCC1CCC(CC)O1,0.9276973514551047,8.403962599,-7.609390303,2.2597
ep-170285,CCC1CC(C)OC1C,0.8468288397999619,8.207224322,-7.493197711,8.4424
ep-156603,CCCC1CCC(C)O1,0.7973394370429887,8.172121642,-7.520136977,3.3218
ep-259260,CC1CC(C)OC(C)C1,0.8746690043854652,8.431173979,-7.62490079,7.059
ep-156482,COC1CC(C)OC1C,0.5610260618377583,8.29729399,-7.669527453,123.1551
ep-253712,COCC1CCC(C)O1,0.8717995428030219,7.927219222,-7.638234366,20.9795
ep-253501,COC1(C)OCC(C)O1,0.6573833823927273,7.629254611,-8.003138972,16.4236
ep-207071,CC1OCC(C(C)C)O1,0.9879114561789385,7.867626299,-7.995247672,7.198
ep-187438,CC1OCC(C)C(C)O1,0.9210021169948792,7.889667517,-7.886130038,13.67
ep-157704,CCC1OC(C)OC1C,0.9678938977375526,7.868170527,-7.923409628,6.9774
ep-157009,CCC1CCOC(C)O1,0.8988545745313777,7.598233637,-7.909803938,30.0882
ep-251757,CCC1OC(C)C(C)O1,1.0713045985286591,7.926947108,-7.888851176,2.4076
ep-255095,CCC1COC(CC)O1,1.0398032630517098,7.828714026,-7.974022795,3.597
ep-187125,CCC1OCCC(C)O1,0.9548925240656204,7.923409628,-7.916878897,7.4428
ep-207164,COC1CC(C)C(C)O1,0.9751769154299894,7.938375887,-7.772930697,4.9564
ep-157882,CCC1CCC(OC)O1,1.0674148199722027,7.791434435,-7.903545321,1.439
ep-259547,COC1CCCC(C)O1,0.49368305778618615,8.024635962,-7.822999636,1.4073
ep-196957,CCCC1COC(C)O1,0.9295854654911797,7.813203539,-7.985179461,8.5429
ep-187053,CC1CC(C)OC(C)O1,0.9110794349492967,7.965859381,-7.921232718,39.0251
ep-253620,COC1COCC(C)O1,1.053912089008406,7.914701987,-7.966675723,4.8061
ep-252476,COC1OC(C)OC1C,0.7839466425419511,7.362310973,-8.128855547,4.0869
ep-186519,COCC1COC(C)O1,1.017613811321505,7.806128581,-7.991710192,11.3174
ep-206813,CC1COC(C(C)C)O1,1.0530517795474845,7.828714026,-7.93211727,2.9557
ep-205923,COC1OC(C)CC1C,0.9832963107977553,7.581090468,-7.758236552,4.3393
ep-259300,CC(C)OC1CCCO1,0.6646370022650603,7.996336127,-7.801502646,12.45
ep-259302,CCCC1OCC(C)O1,1.073749157910314,7.689119647,-8.006132224,2.2746
ep-254437,CC(C)OC1COCO1,1.071349727337709,7.621635424,-8.093752867,7.5491
ep-253617,COCC1OCC(C)O1,0.39961850956440115,7.702725337,-7.917695239,3.4518
ep-275550,CCOC1CCC(C)O1,0.6577862618276749,7.892932883,-7.804768012,4.654
ep-154757,CC(C)(C)C1CCCO1,0.8548480715064075,7.920416377,-7.53972917,6.8121
ep-205019,CC1OCCCC1(C)C,0.9473252809899496,8.181373511,-7.59415193,2.8656
ep-154751,CCC1OCCC1(C)C,0.8935280513186218,8.198788794,-7.548164698,4.6494
ep-154795,CC(C)C1OCCC1C,0.914301690090909,8.115521971,-7.555783885,3.4375
ep-154889,CCC1OCCCC1C,0.9771390493602878,8.293484396,-7.65211217,2.3348
ep-155025,CC(C)C1CCCCO1,0.906711962688896,8.258381716,-7.618642172,7.5081
ep-155020,CCOC1CCCC1C,0.9175900616982888,8.584646162,-7.677690867,2.5773
ep-253699,CC(C)C1COCCO1,1.1346211209245285,7.745447203,-7.94354605,1.1925
ep-186441,CCOC1COCC1C,0.5810631730170597,7.87987142,-7.724766554,20.8501
ep-165847,CC1COC(C)C1(C)C,0.8780888869985704,8.172393755,-7.547348357,4.8962
ep-155111,CC1COC(C(C)C)C1,0.8603361840421285,7.960961333,-7.577552989,5.7728
ep-205736,CC1COC(C)C(C)C1,0.9617059213971119,8.243415457,-7.617553717,2.77
ep-170257,CCC1(C)CCOC1C,0.9197460459923115,8.308450655,-7.590614451,3.1216
ep-154886,CCC(C)C1CCCO1,0.875573233777571,7.937287432,-7.547348357,4.4041
ep-205635,CC1CCOC(C)C1C,0.9569561022269605,8.271443179,-7.642588187,2.5489
ep-170009,CCC1CCCOC1C,0.8893401426092156,8.094569209,-7.570205916,7.1487
ep-157705,CCC1OCCOC1C,1.2111012121897056,7.929396132,-7.985179461,1.0627
ep-157002,CCOC1CCOC1C,0.8927938778886777,7.849394675,-7.702453223,10.7364
ep-251706,COC(C)C1CCCO1,0.8828890528157272,7.969124747,-7.681772574,21.11
ep-156493,COC1CCCOC1C,0.47345660181743043,8.292668055,-7.654833308,38.6614
ep-154880,CCC1OCC(C)C1C,0.8577750296009835,7.98436312,-7.520136977,5.1246
ep-156788,CCC1CCC(C)CO1,0.9673935659205678,8.269266268,-7.645853552,2.2963
ep-157759,CCCOC1CCCC1,0.8677740181269318,8.592265349,-7.612383555,15.3539
ep-154884,CCC1CCOC1CC,0.9230211689318855,8.14980831,-7.607213393,4.052
ep-155105,CCCC1OCCC1C,0.8671659902084616,8.059738642,-7.537008032,6.5873
ep-156507,CCC1CC(C)CCO1,0.9273788227876472,8.286137324,-7.636601683,5.7866
ep-156610,CCCC1CCCCO1,0.8841262956840854,8.304368948,-7.577008761,8.0832
ep-156601,CCOC1CCC(C)C1,0.973739892685559,8.430629752,-7.658642901,2.2637
ep-156607,CCOC1CCCCC1,0.8678058396616475,8.421377882,-7.571566485,11.29
ep-157010,CCOC1CCOCC1,0.8719964599660381,8.297566103,-7.709528182,176.4222
ep-253525,CCC1COC(C)CO1,0.8986517933067728,7.781910452,-7.919327921,1.1295
ep-186836,CCCOC1CCOC1,0.6211427852118012,7.936471091,-7.670615908,30.8818
ep-196958,CCCC1COCCO1,0.8953532771922466,7.616193148,-7.956335398,1.1298
ep-185953,CCOC1COC(C)C1,0.5635271037009875,8.046132952,-7.621907538,2.9564
ep-253546,CCOC1CCCOC1,0.49572285331908095,8.190081152,-7.679595664,7.0678
ep-253701,COCC1OCCC1C,0.31847700056522776,8.06028287,-7.592791361,18.8823
ep-156468,CCC1OCCC1OC,0.8548954456072942,7.954702715,-7.698099402,20.5803
ep-253713,COCC1CCCCO1,0.9479672715625873,8.284232527,-7.789529639,16.0887
ep-165973,CC1OCC(C)(C)C1C,0.8634749798627263,7.982186209,-7.517687953,6.294
ep-156502,CCC1CC(C)(C)CO1,0.8674440366692049,7.901640524,-7.535103236,5.6993
ep-205211,CC1CCC(C)(C)CO1,0.8698089957381847,8.051303114,-7.594424044,9.2867
ep-166627,CCC1C(C)COC1C,0.8702833820957196,8.021098483,-7.517415839,6.2871
ep-156704,CCCC1CC(C)CO1,0.821072368693256,8.133753596,-7.633064204,4.4128
ep-259270,CC1CC(C)C(C)CO1,0.8985771829145552,8.299198786,-7.63850648,5.6949
ep-166767,CCC1COC(C)C1C,0.8674995941431043,8.146542944,-7.523402342,5.779
ep-156781,CCC1COC(CC)C1,0.8517641535760542,7.996064013,-7.536463805,9.6819
ep-170184,CCC1CCC(C)OC1,0.9284635542800489,8.325593825,-7.659731356,4.3271
ep-205647,COC1COC(C)C1C,0.836900287820533,7.936198977,-7.585716403,48.1827
ep-157167,CCC1CC(OC)CO1,0.6182098785928174,8.079875063,-7.713609889,7.574
ep-196130,COC1CCC(C)OC1,0.9633073800702553,8.098923029,-7.799597849,6.6728
ep-166628,CC(C)C1CCOC1C,0.9162965098444967,8.237973181,-7.574015509,2.971
ep-156504,CC(C)CC1CCCO1,0.8421135051370185,7.950076781,-7.533198439,9.1608
ep-280015,CC1CC(C)(C)CCO1,0.9130998796455478,8.27797391,-7.642588187,5.5243
ep-170286,CCCC1CCOC1C,0.8935111883869693,8.030622466,-7.525579253,4.4311
ep-156785,CCCCC1CCCO1,0.7799313305125258,8.025452303,-7.528300391,7.1013
ep-280335,CCC1CCOC(C)C1,0.927473117455275,8.362329188,-7.61700949,3.8133
ep-170099,COCC1CCOC1C,0.8870473089398024,8.010486044,-7.593335589,7.1797
ep-157171,COCCC1CCCO1,0.8338974933969281,7.929124018,-7.600954775,188.3681
ep-156534,COC1CCOC(C)C1,0.8821234660666128,8.21565985,-7.708167613,22.5767
ep-252478,COC1OCCOC1C,0.7059877079840964,7.756331755,-7.937287432,2.5403
