EP ID,SMILES,Es-Ea (eV),LUMO_sol (eV),HOMO_sol (eV),Dielectric constant of solvents,canonical_smiles,rdkit_MolLogP,rdkit_MolMR,rdkit_TPSA,rdkit_QED,rdkit_MolWt,rdkit_ExactMolWt,rdkit_RingCount,rdkit_NumAliphaticRings,rdkit_NumAromaticRings,rdkit_NumSaturatedRings,rdkit_NumHAcceptors,rdkit_NumHDonors,rdkit_NumRotatableBonds,rdkit_HeavyAtomCount,rdkit_NumHeteroatoms,rdkit_FractionCSP3,rdkit_NumValenceElectrons,rdkit_LabuteASA,rdkit_BertzCT,rdkit_BalabanJ,rdkit_HallKierAlpha,rdkit_Kappa1,rdkit_Kappa2,rdkit_Kappa3,rdkit_Chi0v,rdkit_Chi1v,rdkit_Chi2v,rdkit_MaxPartialCharge,rdkit_MinPartialCharge,rdkit_MaxAbsPartialCharge,rdkit_MinAbsPartialCharge,rdkit_MaxEStateIndex,rdkit_MinEStateIndex,rdkit_MaxAbsEStateIndex,rdkit_MinAbsEStateIndex,rdkit_FpDensityMorgan1,rdkit_FpDensityMorgan2,rdkit_FpDensityMorgan3,rdkit_NHOHCount,rdkit_NOCount,rdkit_NumAromaticCarbocycles,rdkit_NumAromaticHeterocycles,rdkit_NumAliphaticCarbocycles,rdkit_NumAliphaticHeterocycles,rdkit_NumSaturatedCarbocycles,rdkit_NumSaturatedHeterocycles,rdkit_NumBridgeheadAtoms,rdkit_NumSpiroAtoms,rdkit_Ipc,rdkit_PEOE_VSA1,rdkit_PEOE_VSA2,rdkit_PEOE_VSA3,rdkit_PEOE_VSA4,rdkit_PEOE_VSA5,rdkit_PEOE_VSA6,rdkit_PEOE_VSA7,rdkit_PEOE_VSA8,rdkit_PEOE_VSA9,rdkit_PEOE_VSA10,rdkit_PEOE_VSA11,rdkit_PEOE_VSA12,rdkit_PEOE_VSA13,rdkit_PEOE_VSA14,rdkit_SMR_VSA1,rdkit_SMR_VSA2,rdkit_SMR_VSA3,rdkit_SMR_VSA4,rdkit_SMR_VSA5,rdkit_SMR_VSA6,rdkit_SMR_VSA7,rdkit_SMR_VSA8,rdkit_SMR_VSA9,rdkit_SMR_VSA10,rdkit_SlogP_VSA1,rdkit_SlogP_VSA2,rdkit_SlogP_VSA3,rdkit_SlogP_VSA4,rdkit_SlogP_VSA5,rdkit_SlogP_VSA6,rdkit_SlogP_VSA7,rdkit_SlogP_VSA8,rdkit_SlogP_VSA9,rdkit_SlogP_VSA10,rdkit_SlogP_VSA11,rdkit_SlogP_VSA12,rdkit_EState_VSA1,rdkit_EState_VSA2,rdkit_EState_VSA3,rdkit_EState_VSA4,rdkit_EState_VSA5,rdkit_EState_VSA6,rdkit_EState_VSA7,rdkit_EState_VSA8,rdkit_EState_VSA9,rdkit_EState_VSA10,rdkit_EState_VSA11,rdkit_VSA_EState1,rdkit_VSA_EState2,rdkit_VSA_EState3,rdkit_VSA_EState4,rdkit_VSA_EState5,rdkit_VSA_EState6,rdkit_VSA_EState7,rdkit_VSA_EState8,rdkit_VSA_EState9,rdkit_VSA_EState10,morgan_0,morgan_1,morgan_2,morgan_3,morgan_4,morgan_5,morgan_6,morgan_7,morgan_8,morgan_9,morgan_10,morgan_11,morgan_12,morgan_13,morgan_14,morgan_15,morgan_16,morgan_17,morgan_18,morgan_19,morgan_20,morgan_21,morgan_22,morgan_23,morgan_24,morgan_25,morgan_26,morgan_27,morgan_28,morgan_29,morgan_30,morgan_31,morgan_32,morgan_33,morgan_34,morgan_35,morgan_36,morgan_37,morgan_38,morgan_39,morgan_40,morgan_41,morgan_42,morgan_43,morgan_44,morgan_45,morgan_46,morgan_47,morgan_48,morgan_49,morgan_50,morgan_51,morgan_52,morgan_53,morgan_54,morgan_55,morgan_56,morgan_57,morgan_58,morgan_59,morgan_60,morgan_61,morgan_62,morgan_63,morgan_64,morgan_65,morgan_66,morgan_67,morgan_68,morgan_69,morgan_70,morgan_71,morgan_72,morgan_73,morgan_74,morgan_75,morgan_76,morgan_77,morgan_78,morgan_79,morgan_80,morgan_81,morgan_82,morgan_83,morgan_84,morgan_85,morgan_86,morgan_87,morgan_88,morgan_89,morgan_90,morgan_91,morgan_92,morgan_93,morgan_94,morgan_95,morgan_96,morgan_97,morgan_98,morgan_99,morgan_100,morgan_101,morgan_102,morgan_103,morgan_104,morgan_105,morgan_106,morgan_107,morgan_108,morgan_109,morgan_110,morgan_111,morgan_112,morgan_113,morgan_114,morgan_115,morgan_116,morgan_117,morgan_118,morgan_119,morgan_120,morgan_121,morgan_122,morgan_123,morgan_124,morgan_125,morgan_126,morgan_127,morgan_128,morgan_129,morgan_130,morgan_131,morgan_132,morgan_133,morgan_134,morgan_135,morgan_136,morgan_137,morgan_138,morgan_139,morgan_140,morgan_141,morgan_142,morgan_143,morgan_144,morgan_145,morgan_146,morgan_147,morgan_148,morgan_149,morgan_150,morgan_151,morgan_152,morgan_153,morgan_154,morgan_155,morgan_156,morgan_157,morgan_158,morgan_159,morgan_160,morgan_161,morgan_162,morgan_163,morgan_164,morgan_165,morgan_166,morgan_167,morgan_168,morgan_169,morgan_170,morgan_171,morgan_172,morgan_173,morgan_174,morgan_175,morgan_176,morgan_177,morgan_178,morgan_179,morgan_180,morgan_181,morgan_182,morgan_183,morgan_184,morgan_185,morgan_186,morgan_187,morgan_188,morgan_189,morgan_190,morgan_191,morgan_192,morgan_193,morgan_194,morgan_195,morgan_196,morgan_197,morgan_198,morgan_199,morgan_200,morgan_201,morgan_202,morgan_203,morgan_204,morgan_205,morgan_206,morgan_207,morgan_208,morgan_209,morgan_210,morgan_211,morgan_212,morgan_213,morgan_214,morgan_215,morgan_216,morgan_217,morgan_218,morgan_219,morgan_220,morgan_221,morgan_222,morgan_223,morgan_224,morgan_225,morgan_226,morgan_227,morgan_228,morgan_229,morgan_230,morgan_231,morgan_232,morgan_233,morgan_234,morgan_235,morgan_236,morgan_237,morgan_238,morgan_239,morgan_240,morgan_241,morgan_242,morgan_243,morgan_244,morgan_245,morgan_246,morgan_247,morgan_248,morgan_249,morgan_250,morgan_251,morgan_252,morgan_253,morgan_254,morgan_255,cluster,PC1,PC2,PC3,cluster_binary_0,cluster_binary_1,cluster_binary_2,cluster_binary_3,cluster_binary_4,cluster_onehot_1,cluster_onehot_2,cluster_onehot_3,cluster_onehot_4,derived_orbital_gap,derived_orbital_midpoint,derived_abs_homo,derived_log_dielectric,derived_lumo_times_log_dielectric,derived_gap_times_log_dielectric
ep-101145,CCC(C)(C)C(C)OC,0.861103011343817,8.195523428,-7.642316073,2.7026,CCC(C)(C)C(C)OC,2.4575000000000005,40.543000000000006,9.23,0.5699118080598353,130.23099999999997,130.135765196,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,1.0,1.0,56.0,58.40739105811268,76.63682062300136,3.8023952699803587,-0.04,8.960000000000003,3.2100399595076996,2.3538808673877143,7.192705340840037,3.570636126423639,3.2200653717849814,0.059351342429148565,-0.3811920128915759,0.3811920128915759,0.059351342429148565,5.2058333333333335,0.3281250000000001,5.2058333333333335,0.3281250000000001,1.4444444444444444,1.8888888888888888,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.59007042936166,4.736862953800049,0.0,0.0,0.0,0.0,20.771211599071872,18.75954929201341,7.109797541277533,6.103966387748303,0.0,0.0,0.0,0.0,0.0,4.736862953800049,0.0,0.0,5.414990469396779,40.21973680943681,7.109797541277533,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,5.414990469396779,34.11577042168851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.518956857145081,0.0,6.4208216229260096,7.109797541277533,0.0,27.694948798762496,4.736862953800049,0.0,0.0,5.2058333333333335,0.0,0.0,0.3281250000000001,0.0,0.0,1.532083333333333,8.751342592592593,1.765949074074074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.667484142143803,0.659072665450241,-0.8852592955277,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.837839501,0.2766036774999998,7.642316073,1.309035275572939,10.728229269036458,20.732290595671515
ep-101151,CCOC(C)C(C)(C)C,0.889893061588313,8.288586348,-7.562314616,3.765,CCOC(C)C(C)(C)C,2.4575000000000005,40.543000000000006,9.23,0.5576209989865297,130.231,130.135765196,0.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,1.0,1.0,56.0,58.40739105811268,71.12704561867442,3.5887346042650643,-0.04,8.960000000000003,3.2100399595076996,3.5220017538265314,7.192705340840036,3.597509579961315,3.463595730234005,0.05945998304977955,-0.37825209828308143,0.37825209828308143,0.05945998304977955,5.40625,0.28770833333333334,5.40625,0.28770833333333334,1.3333333333333333,1.7777777777777777,1.8888888888888888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.508712278837244,4.736862953800049,0.0,0.0,0.0,0.0,20.771211599071872,19.262464868778025,6.606881964512918,6.103966387748303,0.0,0.0,0.0,0.0,0.0,4.736862953800049,0.0,0.0,5.414990469396779,40.72265238620142,6.606881964512918,0.0,0.0,0.0,0.0,0.0,12.71084835226122,4.736862953800049,5.414990469396779,34.61868599845312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,6.103966387748303,6.606881964512918,0.0,0.0,6.923737199690624,27.694948798762496,4.736862953800049,0.0,0.0,5.40625,0.0,0.0,0.28770833333333334,0.0,0.0,0.3634259259259257,11.525949074074074,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.725819600479366,0.700872054775556,-0.806680277933977,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.850900964000001,0.36313586600000036,7.562314616,1.5612975371061655,12.940949451224188,24.747972636006946
ep-101232,CC(C)OCC(C)(C)C,0.969258146407407,8.426548045,-7.655105422,2.4192,CC(C)OCC(C)(C)C,2.4575000000000005,40.543000000000006,9.23,0.5576209989865297,130.231,130.135765196,0.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,1.0,1.0,56.0,58.40739105811268,69.12704561867442,3.2807108400137506,-0.04,8.960000000000003,3.2100399595076996,7.9600000000000035,7.192705340840036,3.532631323962854,3.920419195724552,0.05186411020021113,-0.37825343908076736,0.37825343908076736,0.05186411020021113,5.40625,0.3097916666666667,5.40625,0.3097916666666667,1.2222222222222223,1.6666666666666667,1.7777777777777777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0033566944173,4.736862953800049,0.0,0.0,0.0,0.0,20.771211599071872,19.262464868778025,0.0,12.71084835226122,0.0,0.0,0.0,0.0,0.0,4.736862953800049,0.0,0.0,5.414990469396779,40.72265238620142,6.606881964512918,0.0,0.0,0.0,0.0,0.0,12.71084835226122,4.736862953800049,5.414990469396779,34.61868599845312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.518956857145081,6.606881964512918,0.0,0.0,0.0,34.61868599845312,4.736862953800049,0.0,0.0,5.40625,0.0,0.0,0.3097916666666667,0.0,0.0,0.3650231481481482,11.50226851851852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.567260777579335,0.638203913276694,-0.598246829166379,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.081653467000002,0.3857213115000002,7.655105422,1.2294066055827462,10.359653828783376,19.770891001022473
ep-101237,CCCOCC(C)(C)C,0.98777374833408,8.5558021,-7.677690867,2.6353,CCCOCC(C)(C)C,2.4591000000000003,40.565000000000005,9.23,0.5331347013738976,130.23099999999997,130.135765196,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,1.0,1.0,56.0,58.40739105811268,61.45811190640113,3.072989461365733,-0.04,8.960000000000003,3.8869850486282487,7.9600000000000035,7.029568634023505,3.638010440969447,3.6132460295410906,0.05139768314858279,-0.38091879734977824,0.38091879734977824,0.05139768314858279,5.347222222222222,0.32854166666666673,5.347222222222222,0.32854166666666673,1.2222222222222223,1.7777777777777777,2.111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.47184355343591,4.736862953800049,0.0,0.0,0.0,0.0,27.694948798762496,11.835812092322788,6.606881964512918,6.606881964512918,0.0,0.0,0.0,0.0,0.0,4.736862953800049,0.0,0.0,5.414990469396779,34.11577042168851,13.213763929025836,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,5.414990469396779,34.11577042168851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,19.634585551951847,0.0,0.0,0.0,27.694948798762496,4.736862953800049,0.0,0.0,5.347222222222222,0.0,0.0,0.32854166666666673,0.0,0.0,1.1211111111111112,10.453124999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.672823919493691,-0.75783889205554,-0.67829209548019,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.233492967,0.4390556164999997,7.677690867,1.2906916385290972,11.04290223137969,20.952433636627806
ep-101261,CCC(C)C(C)(C)OC,0.849491949879641,7.90272898,-7.52394657,3.0974,CCC(C)C(C)(C)OC,2.4575000000000005,40.543000000000006,9.23,0.5699118080598353,130.23099999999997,130.135765196,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,1.0,1.0,56.0,58.40739105811268,76.63682062300136,3.8023952699803583,-0.04,8.960000000000003,3.2100399595076996,2.3538808673877143,7.192705340840036,3.593752911130644,3.116869695837649,0.06475485774883662,-0.3785381851299384,0.3785381851299384,0.06475485774883662,5.290324074074074,0.05034722222222232,5.290324074074074,0.05034722222222232,1.4444444444444444,1.8888888888888888,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.59007042936166,4.736862953800049,0.0,0.0,0.0,0.0,20.268296022307258,19.76538044554264,7.109797541277533,5.601050810983688,0.0,0.0,0.0,0.0,0.0,4.736862953800049,0.0,0.0,5.917906046161393,39.71682123267219,7.109797541277533,0.0,0.0,0.0,0.0,0.0,12.710848352261221,4.736862953800049,5.917906046161393,34.11577042168851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.601050810983688,5.917906046161393,0.0,6.4208216229260096,7.109797541277533,0.0,27.694948798762496,4.736862953800049,0.0,0.0,5.290324074074074,0.0,0.0,0.05034722222222232,0.6412037037037036,0.0,1.1813888888888888,8.650069444444444,1.77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.846586190004609,0.68799494078911,-0.828199353766799,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.426675549999999,0.18939120500000017,7.52394657,1.4103526262129615,11.145634571192279,21.75705237567778
